Kingdom,Phylum,Class,Order,Family,Genus,Species
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Plantibacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Plantibacter,Plantibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Plantibacter,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Pseudoclavibacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Pseudoclavibacter,Pseudoclavibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Pseudoclavibacter,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Rathayibacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Rathayibacter,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Rhodoglobus,Rhodoglobus
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Salinibacterium,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Salinibacterium,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Schumannella,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Schumannella,Schumannella
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Subtercola,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Subtercola,Subtercola
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Yonghaparkia,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Yonghaparkia,Yonghaparkia
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Yonghaparkia,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Acaricomes,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,rainbow
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Auritidibacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Citricoccus,Citricoccus
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Citricoccus,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Citricoccus,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Enteractinococcus,Enteractinococcus
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Enteractinococcus,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Glutamicibacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Glutamicibacter,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Kocuria,Kocuria
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Kocuria,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Kocuria,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Micrococcus,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Micrococcus,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Nesterenkonia,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Nesterenkonia,Nesterenkonia
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Nesterenkonia,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Paeniglutamicibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Psychromicrobium,Psychromicrobium
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Renibacterium,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Renibacterium,Renibacterium
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Sinomonas,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Sinomonas,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Yaniella,Yaniella
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Zhihengliuella,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Zhihengliuella,Zhihengliuella
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,NA,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Ornithinimicrobium,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Ornithinimicrobium,Ornithinimicrobium
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Serinicoccus,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ornithinimicrobiaceae,Serinicoccus,Serinicoccus
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,Cellulosimicrobium
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Isoptericola,Isoptericola
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Myceligenerans,Myceligenerans
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Myceligenerans,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Promicromonosporaceae,Xylanimonas,Xylanimonas
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Rarobacteraceae,Rarobacter,Rarobacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ruaniaceae,Ruania,Ruania
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Ruaniaceae,Ruania,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Sanguibacteraceae,Sanguibacter,NA
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Sanguibacteraceae,Sanguibacter,Sanguibacter
Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Sanguibacteraceae,Sanguibacter,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinocatenispora,Actinocatenispora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinocatenispora,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinocatenispora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinorhabdospora,Actinorhabdospora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Allocatelliglobosispora,Allocatelliglobosispora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Allorhizocola,Allorhizocola
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Asanoa,Asanoa
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Asanoa,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Asanoa,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catellatospora,Catellatospora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catellatospora,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catellatospora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catenuloplanes,Catenuloplanes
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catenuloplanes,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Catenuloplanes,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Couchioplanes,Couchioplanes
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Dactylosporangium,Dactylosporangium
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Dactylosporangium,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Hamadaea,Hamadaea
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Krasilnikovia,Krasilnikovia
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Krasilnikovia,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Longispora,Longispora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Longispora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Luedemannella,Luedemannella
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Luedemannella,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Mangrovihabitans,Mangrovihabitans
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Natronosporangium,Natronosporangium
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Phytohabitans,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Phytohabitans,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Phytomonospora,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Pilimelia,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Pilimelia,Pilimelia
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Pseudosporangium,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Rugosimonospora,Rugosimonospora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Salinispora,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Salinispora,Salinispora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Salinispora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Spirilliplanes,Spirilliplanes
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Verrucosispora,NA
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Verrucosispora,Verrucosispora
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Verrucosispora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Virgisporangium,Virgisporangium
Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Wangella,Wangella
Bacteria,Actinobacteria,Actinomycetia,Motilibacterales,Motilibacteraceae,Motilibacter,Motilibacter
Bacteria,Actinobacteria,Actinomycetia,Motilibacterales,Vallicoccaceae,Vallicoccus,Vallicoccus
Bacteria,Actinobacteria,Actinomycetia,NA,NA,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Actinopolymorphaceae,Actinopolymorpha,uncultured
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,NA
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium,uncultured
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Marmoricola,Marmoricola
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,uncultured
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Propionicimonas,Propionicimonas
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Thermasporomyces,Thermasporomyces
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Granulicoccus,Granulicoccus
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Microlunatus,uncultured
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Parenemella,Parenemella
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Propionibacterium,uncultured
Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Propioniciclava,Propioniciclava
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinocrispum,Actinocrispum
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora,Actinokineospora
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,Actinomycetospora
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,Actinophytocola
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinophytocola,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinorectispora,Actinorectispora
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinorectispora,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Actinosynnema
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Alloactinosynnema,Alloactinosynnema
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Alloactinosynnema,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Allokutzneria,Allokutzneria
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Allokutzneria,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Crossiella,Crossiella
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Gandjariella,Gandjariella
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Goodfellowiella,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Haloechinothrix,Haloechinothrix
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Herbihabitans,Herbihabitans
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,Kibdelosporangium
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,Kutzneria
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Labedaea,Labedaea
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Lentzea,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Lentzea,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,NA,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Prauserella,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Prauserella,Prauserella
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Qaidamihabitans,Qaidamihabitans
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharomonospora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,Saccharothrix
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix,uncultured
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Saccharothrixopsis,Saccharothrixopsis
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Solihabitans,Solihabitans
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus,Streptoalloteichus
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Thermocrispum,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Thermocrispum,Thermocrispum
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Thermotunica,Thermotunica
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Umezawaea,NA
Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Umezawaea,Umezawaea
Bacteria,Actinobacteria,Actinomycetia,Sporichthyales,Sporichthyaceae,Epidermidibacterium,Epidermidibacterium
